--------- beginning of main
I/AwesomePlayer(  301): Could not offload audio decode, try pcm offload
I/Adreno-EGL( 1335): <qeglDrvAPI_eglInitialize:410>: EGL 1.4 QUALCOMM build:  ()
I/Adreno-EGL( 1335): OpenGL ES Shader Compiler Version: E031.25.01.03
I/Adreno-EGL( 1335): Build Date: 03/03/15 Tue
I/Adreno-EGL( 1335): Local Branch: LA.BF.1.1_RB1_20150108_025_1077123_1158499
I/Adreno-EGL( 1335): Remote Branch: 
I/Adreno-EGL( 1335): Local Patches: 
I/Adreno-EGL( 1335): Reconstruct Branch: 
W/IInputConnectionWrapper(29705): showStatusIcon on inactive InputConnection
W/ContextImpl(  869): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:1687 com.android.server.InputMethodManagerService$6.run:2738 java.lang.Thread.run:818 <bottom of call stack> <bottom of call stack> 
D/Recents_TaskStackView(26734): onMeasure is getting called
D/Recents_TaskStackView(26734): computeRects is called 1080windowWidth1920taskStackBoundsRect(0, 0 - 1080, 1764)
D/Recents_TaskStackView(26734): updateMinMaxScroll is getting called
D/Recents_TaskStackView(26734): onLayout is getting called
D/Recents_TaskStackView(26734): synchronizeStackViewsWithModel is called mStackViewsDirtyfalse
D/Recents_AlternateRecentsComponent( 1206): onAnimationStarted is getting called
I/ActivityManager(  869): Displayed com.android.systemui/.recents.RecentsActivity: +267ms
I/Timeline(  869): Timeline: Activity_windows_visible id: ActivityRecord{be8d581 u0 com.android.systemui/.recents.RecentsActivity t469} time:156993613
I/SurfaceFlinger(  257): id=2076 createSurf (3840x1080),-1 flag=20004, BlackSurface
I/SurfaceFlinger(  257): id=2077 createSurf (1920x2160),-1 flag=20004, BlackSurface
I/SurfaceFlinger(  257): id=2078 createSurf (3840x1080),-1 flag=20004, BlackSurface
I/SurfaceFlinger(  257): id=2079 createSurf (1920x2160),-1 flag=20004, BlackSurface
D/InputDispatcher(  869): setInputDispatchMode: enabled=1, frozen=0
D/CustomFrequencyManagerService(  869): releaseDVFSLockLocked : Getting Lock type frm List : DVFS_MIN_LIMIT  frequency : 1958400  uid : 1000  pid : 869  tag : ACTIVITY_RESUME_BOOSTER@6
D/CustomFrequencyManagerService(  869): FrequencyrequestList.getNextMaxCPUCoreRequest, index: 0
W/ActivityManager(  869): mDVFSHelper.release()
D/CustomFrequencyManagerService(  869): acquireDVFSLockLocked : type : DVFS_MIN_LIMIT  frequency : 1958400  uid : 1000  pid : 869  pkgName : ACTIVITY_RESUME_BOOSTER@10
I/WindowManager(  869): Screen frozen for +268ms due to Window{119fe098 u0 com.android.systemui/com.android.systemui.recents.RecentsActivity}
I/Timeline(26734): Timeline: Activity_idle id: android.os.BinderProxy@3b6cd090 time:156993623
D/Recents_AlternateRecentsComponent( 1206): showRecentHelpPopup
D/Recents_AlternateRecentsComponent( 1206): InformDialog isChecked
D/Recents_TaskStackView(26734): startEnterRecentsAnimation is getting called
D/Recents_TaskView(26734): startEnterRecentsAnimation is called
D/Recents_TaskView(26734): animateDimToProgress delay=275
D/Recents_TaskView(26734): getDim is called mDim=0
D/Recents_TaskView(26734): animateFooterVisibility is called
D/Recents_TaskView(26734): startEnterRecentsAnimation is called
D/Recents_TaskView(26734): startEnterRecentsAnimation is called
D/ConnectivityService(  869): returning getNetworkInfo(networkType - 1) :[type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "scpnet", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false]
D/CustomFrequencyManagerService(  869): FrequencyrequestList.getNextMaxCPUCoreRequest, index: 0
D/Recents_TaskView(26734): getDim is called mDim=0
D/Recents_TaskView(26734): setDim is called dim=0/draw header:true
D/CustomFrequencyManagerService(  869): releaseDVFSLockLocked : Getting Lock type frm List : DVFS_MIN_LIMIT  frequency : 1958400  uid : 1000  pid : 869  tag : ACTIVITY_RESUME_BOOSTER@10
D/Recents_TaskView(26734): setDim is called dim=0/draw header:true
D/Recents_TaskView(26734): setDim is called dim=0/draw header:true
D/Recents_TaskView(26734): setDim is called dim=0/draw header:true
D/Recents_TaskView(26734): setDim is called dim=0/draw header:true
D/Recents_TaskView(26734): setDim is called dim=1/draw header:true
D/Recents_TaskView(26734): setDim is called dim=1/draw header:true
D/Recents_TaskView(26734): setDim is called dim=2/draw header:true
D/Recents_TaskView(26734): setDim is called dim=2/draw header:true
D/Recents_TaskView(26734): setDim is called dim=3/draw header:true
I/SurfaceFlinger(  257): id=2074 Removed ScreenshotSurface (9/13)
I/SurfaceFlinger(  257): id=2074 Removed ScreenshotSurface (-2/13)
I/SurfaceFlinger(  257): id=2076 Removed BlackSurface (9/12)
I/SurfaceFlinger(  257): id=2076 Removed BlackSurface (-2/12)
I/SurfaceFlinger(  257): id=2077 Removed BlackSurface (9/11)
I/SurfaceFlinger(  257): id=2077 Removed BlackSurface (-2/11)
I/SurfaceFlinger(  257): id=2078 Removed BlackSurface (9/10)
I/SurfaceFlinger(  257): id=2078 Removed BlackSurface (-2/10)
I/SurfaceFlinger(  257): id=2079 Removed BlackSurface (9/9)
I/SurfaceFlinger(  257): id=2079 Removed BlackSurface (-2/9)
V/WindowOrientationListener(  869): mSContextAutoRotationListener.getProposedRotation, mbResultFaceDectection: false
V/WindowOrientationListener(  869): mSContextAutoRotationListener.getProposedRotation, Rotation: -1
V/WindowOrientationListener(  869): mSContextAutoRotationListener.getProposedRotation, mbResultFaceDectection: false
V/WindowOrientationListener(  869): mSContextAutoRotationListener.getProposedRotation, Rotation: -1
D/Recents_TaskView(26734): setDim is called dim=3/draw header:true
V/WindowManager(  869): rotationForOrientationLw(orient=-1, last=0); user=0 USER_ROTATION_LOCKED sensorRotation=-1 mLidState=-1 mDockMode=0 mHdmiPlugged=false
D/Recents_TaskView(26734): setDim is called dim=3/draw header:true
D/Recents_TaskView(26734): setDim is called dim=3/draw header:true
D/Recents_TaskView(26734): setDim is called dim=3/draw header:true
D/Recents_TaskView(26734): setDim is called dim=4/draw header:true
D/InputReader(  869): Input event: value=1
D/InputReader(  869): !@notifyKey(172), action=0
D/InputManager-JNI(  869): !@interceptKeyBeforeQueueing(172), action=0
D/InputManager-JNI(  869): !@handleInterceptActions(172), action=0, wmActions=1
D/PersonaManager(  869): isKioskContainerExistOnDevice
D/VoIPInterfaceManager(  869): isVoIPRinging()...
D/VoIPInterfaceManager(  869): isVoIPRunningAndDeregi()...
D/VoIPInterfaceManager(  869): Not exist call session
D/InputReader(  869): Input event: value=0
D/InputReader(  869): !@notifyKey(172), action=1
D/InputManager-JNI(  869): !@interceptKeyBeforeQueueing(172), action=1
D/InputManager-JNI(  869): !@handleInterceptActions(172), action=1, wmActions=1
D/PersonaManager(  869): isKioskContainerExistOnDevice
D/VoIPInterfaceManager(  869): isVoIPRinging()...
D/VoIPInterfaceManager(  869): isVoIPRunningAndDeregi()...
D/VoIPInterfaceManager(  869): Not exist call session
D/lights  (  869): button : 0 +
D/PowerManagerService(  869): [input device light] handleInputDeviceLightOff
D/lights  (  869): button : 0 -
D/PowerManagerService(  869): [api] [s] userActivity : event: 0 flags: 0 (uid: 1000 pid: 869) eventTime = 156994927
D/PhoneStatusBar( 1206): animateCollapse(): mExpandedVisible=false flags=0
D/StatusBar-Window( 1206): fnf=true sanc=false, kni=false, sbf=false
D/CoverUI ( 1206): applyFocusableFlag() : Remove SAMSUNG_FLAG_SVIEW_COVER
V/Scroll/Pause Worker(  869): onReceive: android.intent.action.CLOSE_SYSTEM_DIALOGS
W/ContextImpl(  869): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:1687 com.android.server.accessibility.AccessibilityManagerService$DirectAccessBrocastReceiver.onReceive:383 android.app.LoadedApk$ReceiverDispatcher$Args.run:923 android.os.Handler.handleCallback:739 android.os.Handler.dispatchMessage:95 
D/HotspotTile( 1206): onReceive : android.intent.action.CLOSE_SYSTEM_DIALOGS
D/AirplaneModeTile( 1206): onReceive : android.intent.action.CLOSE_SYSTEM_DIALOGS
E/SMD     (  294): DCD ON
D/Recents_AlternateRecentsComponent( 1206): dismissHelpPopup 
D/Recents_AlternateRecentsComponent( 1206): isRecentsTopMost is getting called
D/Recents_AlternateRecentsComponent( 1206): onHideRecents is getting called
D/ConnectivityService(  869): returning getActiveNetworkInfo :[type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "scpnet", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false]
D/STATUSBAR-LocationQuickSettingButton( 1206): onReceive : android.intent.action.CLOSE_SYSTEM_DIALOGS
D/Recents_AlternateRecentsComponent( 1206): isRecentsTopMost is getting called
D/Recents_AlternateRecentsComponent( 1206): onHideRecents is getting called
D/Recents_AlternateRecentsComponent( 1206): dismissHelpPopup 
D/PhoneStatusBar( 1206): notifyRecentPanelVisiblity false
D/Recents_AlternateRecentsComponent( 1206): dismissHelpPopup 
D/PhoneStatusBar( 1206): notifyRecentPanelVisiblity false
D/Recents_AlternateRecentsComponent( 1206): dismissHelpPopup 
D/Recents_RecentsActivity(26734): dismissRecentsToHome is getting called animated=true
D/Recents_RecentsActivity(26734): dismissRecentsToHomeRaw is getting called animated=true
D/Recents_TaskStackView(26734): startExitToHomeAnimation is getting called
D/Recents_TaskView(26734): startExitToHomeAnimation is called
D/Recents_TaskView(26734): startExitToHomeAnimation is called
D/Recents_TaskView(26734): startExitToHomeAnimation is called
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : true mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PhoneStatusBar( 1206): notifyRecentPanelVisiblity false
D/Recents_AlternateRecentsComponent( 1206): dismissHelpPopup 
E/PersonaManagerService(  869): inState():  stateMachine is null !!
I/PersonaManagerService(  869): PersonaId don't exist
I/ActivityManager(  869): do not start freezing screen for locked container getKeyguardshowstate = false
D/ResourcesManager(  869): creating new AssetManager and set to /system/priv-app/TouchWizHome_K/TouchWizHome_K.apk
W/ResourcesManager(  869): Asset path '/system/framework/twframework.jar' does not exist or contains no resources.
W/ResourcesManager(  869): Asset path '/system/framework/sws.jar' does not exist or contains no resources.
D/CustomFrequencyManagerService(  869): acquireDVFSLockLocked : type : DVFS_MIN_LIMIT  frequency : 1958400  uid : 1000  pid : 869  pkgName : ACTIVITY_RESUME_BOOSTER@6
W/ActivityManager(  869): mDVFSHelper.acquire()
D/Recents_TaskStackView(26734): prepareViewToLeavePool TaskView=com.android.systemui.recents.views.TaskView{77665bc VFE...C. ........ 52,48-1028,1024}
D/Recents_RecentsTaskLoader(26734): unloadTaskData is getting called
D/Recents_TaskView(26734): onTaskDataUnloaded is getting called
D/Recents_TaskView(26734): setDim is called dim=0/draw header:true
D/Recents_TaskStackView(26734): prepareViewToLeavePool TaskView=com.android.systemui.recents.views.TaskView{3596e89a VFE...C. ........ 52,48-1028,1024}
D/Recents_RecentsTaskLoader(26734): unloadTaskData is getting called
D/Recents_TaskView(26734): onTaskDataUnloaded is getting called
D/Recents_TaskView(26734): setDim is called dim=0/draw header:true
D/Recents_TaskStackView(26734): prepareViewToLeavePool TaskView=com.android.systemui.recents.views.TaskView{3c2221a8 VFE...C. ........ 52,48-1028,1024}
D/Recents_RecentsTaskLoader(26734): unloadTaskData is getting called
D/Recents_TaskView(26734): onTaskDataUnloaded is getting called
D/Recents_TaskView(26734): setDim is called dim=0/draw header:true
D/Recents_RecentsActivity(26734): onPause is getting called 
V/WindowOrientationListener(  869): mSContextAutoRotationListener.getProposedRotation, mbResultFaceDectection: false
V/WindowOrientationListener(  869): mSContextAutoRotationListener.getProposedRotation, Rotation: -1
V/WindowOrientationListener(  869): mSContextAutoRotationListener.getProposedRotation, mbResultFaceDectection: false
V/WindowOrientationListener(  869): mSContextAutoRotationListener.getProposedRotation, Rotation: -1
V/WindowManager(  869): rotationForOrientationLw(orient=1, last=0); user=0 USER_ROTATION_LOCKED sensorRotation=-1 mLidState=-1 mDockMode=0 mHdmiPlugged=false
D/SurfaceWidgetView( 1459): destroyHardwareResources():240493058
D/ConnectivityService(  869): returning getNetworkInfo(networkType - 1) :[type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "scpnet", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false]
D/Launcher( 1459): onRestart, Launcher: 14077132
D/Launcher( 1459): onStart, Launcher: 14077132
D/Launcher.HomeView( 1459): onStart
D/Launcher( 1459): onResume, Launcher: 14077132
D/SettingsProvider(  869): name = kids_home_mode
D/SettingsProvider(  869): edmUri: content://com.sec.knox.provider/RestrictionPolicy3
D/SettingsProvider(  869): projectionArgs: isSettingsChangesAllowed
D/SettingsProvider(  869): selectionArgs: false
D/SettingsProvider(  869): selectionArgs: 10012
D/SecContentProvider(  869): uri = 17 selection = isSettingsChangesAllowed
D/SettingsProvider(  869): ret = -1
D/Launcher.HomeView( 1459): onResume
D/SurfaceWidgetClient$ISurfaceWidgetStub(19387): [237392/6] Surface widget resume on instance = 1
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SWW:212 [0:0] [SWW] onResume : instance = 1
D/Launcher( 1459): setSystemUiTransparency.SettingNotFoundException : set as TRUE
D/Launcher( 1459): Launcher::setSystemUiTransparency(): getSystemUiVisibility() after setting  = 8000
D/daemonapp(20595): [MSC_Daemon]>>> WCP:1142 [0:0] Provider query : content://apaccuweatherprovider/weatherinfo
D/MenuAppsGridFragment( 1459): onResume
D/SurfaceWidgetClient$ISurfaceWidgetStub(19387): [237392/6] Surface widget visibility changed visibility = true on instance = 1
D/SurfaceWidget.Renderer(19387): [237392/6] SurfaceWidget drawing first frame
D/Recents_RecreateReceiver(26734): onReceive by home
D/GalleryCacheReady(30871): Receive : home resume
D/ActivityManager(  869): handle home activity for 0
I/WallpaperManagerService(  869): switchPersonaWallpaper is called for personaId-0
D/WallpaperManagerService(  869):  force update = false; persona id = 0; current user =0; current persona = 0
D/KnoxTimeoutHandler(  869): post home show event for user 0
D/KnoxTimeoutHandler(  869): handleHomeShow for 0 and current 0
D/ActivityManager(  869): post active user change for 0 fullscreen true
D/KnoxTimeoutHandler(  869): postActiveUserChange for user 0
D/KnoxTimeoutHandler(  869): handleActiveUserChange for user 0
I/SurfaceFlinger(  257): id=2080 createSurf (1080x1920),1 flag=4, com.sec.android.app.launcher/com.android.launcher2.Launcher
D/daemonapp(20595): [MSC_Daemon]>>> WCP:1142 [0:0] Provider query : content://apaccuweatherprovider/settings
W/BroadcastQueue(  869): Permission Denial: broadcasting Intent { act=com.sec.android.intent.action.HOME_RESUME flg=0x10 } from com.sec.android.app.launcher (pid=1459, uid=10012) is not exported from uid 1000 due to receiver com.android.settings/.accessibilitywidget.AccessibilityEasyWidgetProviderAssistiveLight
D/StatusBarManagerService(  869): manageDisableList userId=0 what=0x0 pkg=WindowManager.LayoutParams
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjRATu9ZqRwmv7A7uEos9Q9mvO4YDA6qaoxYEtGEMNH1w
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> RM:152 [0:0]  onFirstUpdate :: mFU = false
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SWW:226 [0:0]  onResume :: isFirst = false, cnt = 0
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SWW:233 [0:0] onResume : size = 1
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SWW:516 [0:0]  registerTTReceiver ! 
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> WR:140 [0:0] onResume orientation = 1, from res = Port fHD
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SM:525 [0:0] onResume : false, rsStep = 2
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjRej64htfcxG5kL3SHyGYDnr4brh3hp83PTv8sTeWgfzb09Wu8w+l9FeW3bXb18r1tcp17zAuCthjNMD7/ctUpMsPOZWZzY9gg1XBOkZWTGk
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjfFK6n2WxeJSk2pAGNbQ5p0X1S2Rcjfuoz/uR69LW7q4dRvDIbb+p93sEFNr9NIFsA==
D/daemonapp(20595): [MSC_Daemon]>>> WCP:1142 [0:0] Provider query : content://apaccuweatherprovider/settings
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjYXOqDX8ezzeYFlqIugeVh9tddYklHQaYJQeZ5D1n0CWhpLwjVw6z1MjJ35DMCBpaiDarp/XHnFoZkDEv7L3KA0=
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjfFK6n2WxeJSk2pAGNbQ5p22QnYVOq7PKBLe2qMCpGYydjAdGQcIiahEY/ZKpSgLLdWk9sWz2GyOXv6qxHaW2H26fDXZ20X1h16kWUzITBbTh7G11qed9LU9uS7nht+c434ovyAFMeLCkHYTLVI5fwY=
D/Launcher( 1459): setSystemUiTransparency.SettingNotFoundException : set as TRUE
D/Launcher( 1459): Launcher::setSystemUiTransparency(): getSystemUiVisibility() after setting  = 8000
D/InputMethodManagerService(  869): windowGainedFocus mCurrentFocusedUserId - 0 and mSecureKeypadEnabled-false
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjfFK6n2WxeJSk2pAGNbQ5p3XGW9731/b3rcTnBUpVV7cdjAdGQcIiahEY/ZKpSgLLdWk9sWz2GyOXv6qxHaW2H26fDXZ20X1h16kWUzITBbTuusrI/cx+kAef/132msRDOjT1uSoU6fTNM2FcLdxHvc=
W/ContextImpl(  869): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:1687 com.android.server.InputMethodManagerService$6.run:2738 java.lang.Thread.run:818 <bottom of call stack> <bottom of call stack> 
I/AudioService(  869): getStreamVolume 3 index 30
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjfFK6n2WxeJSk2pAGNbQ5p12ZYW7EHdFPrtYal2Fa+Dd68yUZQKIJ3hlUln0tkAJ1jGrn11d9dVZu37ODLdMnRQ=
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjfFK6n2WxeJSk2pAGNbQ5p1K5Kp9g0feANk0KXoU8rEUQRDW3di+2lqtjRvD6Foc0OSK79yglawLMq2qfKHF0t+rzoiO7awSXeKcgiSJMfNZu89EQ821mpIbyCdOp1WNyQ==
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjfFK6n2WxeJSk2pAGNbQ5p3cXw/c05/SMEtFN8iBNLnY4tvU5wsp5Dwccfz++DFQoQ==
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjfFK6n2WxeJSk2pAGNbQ5p1QdJyd/p15/7HTe6I45I69M4svW0ahfvr+YIey5W092wGcTlQvpBSgOqyfO72Z3wUxq59dXfXVWbt+zgy3TJ0U
D/ConnectivityService(  869): returning getActiveNetworkInfo :[type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "scpnet", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false]
D/ConnectivityService(  869): returning getActiveNetworkInfo :[type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "scpnet", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false]
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjRATu9ZqRwmv7A7uEos9Q9mvO4YDA6qaoxYEtGEMNH1w
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjRej64htfcxG5kL3SHyGYDnr4brh3hp83PTv8sTeWgfzb09Wu8w+l9FeW3bXb18r1tcp17zAuCthjNMD7/ctUpMsPOZWZzY9gg1XBOkZWTGk
D/daemonapp(20595): [MSC_Daemon]>>> WCP:1142 [0:0] Provider query : content://apaccuweatherprovider/weatherinfo
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> DBH:3777 [0:0] gADWI : count = 1
D/GeoLookout(30916): H: oG7yKmvlgCB+MeB9ScCFjVjhROowReQZ6uZ83+PHbxXxfrUuNQHmPlY4PsIKqeHXpHMfmw7BKa8EvZP1XFE95vEpSHlOxg9XQoR6KQvcMJUezCj+VlRSvYmiaFKv4yMdF9ANJ7ri8t1rvBR++sDAZA==
D/CustomFrequencyManagerService(  869): releaseDVFSLockLocked : Getting Lock type frm List : DVFS_MIN_LIMIT  frequency : 2457600  uid : 1000  pid : 869  tag : ROTATION_BOOSTER@40
I/MicroRecognitionRnrImpl(30467): Starting detection.
I/MicrophoneInputStream(30467): mic_starting com.google.android.apps.gsa.speech.audio.x@26f82c3c
I/Timeline( 1459): Timeline: Activity_idle id: android.os.BinderProxy@2e35b381 time:156995357
D/daemonapp(20595): [MSC_Daemon]>>> WCP:1142 [0:0] Provider query : content://apaccuweatherprovider/settings
D/StatusBarManagerService(  869): manageDisableList userId=0 what=0x0 pkg=WindowManager.LayoutParams
V/AudioPolicyManager(  301): getInput() inputSource 1999, samplingRate 16000, format 8, channelMask 1, session 0, flags 0x10
V/AudioPolicyManager(  301): getDeviceForInputSource()input source 1999, device 80000004
V/audio_hw_primary(  301): adev_open_input_stream: enter
E/audio_hw_primary(  301): adev_open_input_stream : jack_config 0
E/audio_hw_primary(  301): can not make /data/snd/hal_input.pcm 
E/audio_hw_primary(  301): can not make /data/snd/hal_input_before_ns.pcm 
E/audio_hw_primary(  301): can not make /data/snd/hal_input_after_ns.pcm 
E/audio_hw_primary(  301): adev_open_input_stream input is null, set new input stream
V/audio_hw_primary(  301): adev_open_input_stream: exit
I/AudioFlinger(  301): AudioFlinger's thread 0xae801000 ready to run
V/audio_hw_primary(  301): in_standby: enter
V/audio_hw_primary(  301): in_standby: exit:  status(0)
V/audio_hw_primary(  301): in_standby: enter
V/audio_hw_primary(  301): in_standby: exit:  status(0)
I/EDMNativeHelperService(  869): isMicrophoneEnabled
V/AudioPolicyManager(  301): startInput() input 4161
V/AudioPolicyManager(  301): getDeviceForInputSource()input source 1999, device 80000004
V/AudioPolicyManager(  301): getNewInputDevice() selected device 80000004
I/AudioPolicyManager(  301): ### Device reset for Normal
V/AudioPolicyManager(  301): DeviceVector::refreshTypes() mDeviceTypes 80000004
V/AudioPolicyManager(  301): DeviceVector::getDevicesFromType() for type 80000004 found 0xb235b3c0
V/audio_hw_primary(  301): in_set_parameters: enter: kvpairs=input_source=6;keyIsHotword=true;routing=-2147483644
V/audio_hw_primary(  301): in_set_parameters: exit: status(11)
V/AudioPolicyManager(  301): setInputDevice() createAudioPatch returned 11 patchHandle 0
V/AudioPolicyManager(  301): AudioPolicyManager::startInput() input source = 1999
I/MicrophoneInputStream(30467): mic_started com.google.android.apps.gsa.speech.audio.x@26f82c3c
V/TaskCloserActivity(30996): TaskCloserActivity onReceive() - com.sec.android.intent.action.HOME_RESUME
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SM:444 [0:0] updateView iSA = false, mCI = 0, mSL = null , cls = 0 , cls = 1
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SM:449 [0:0] bg transparency val = 0
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SM:681 [0:0] [sCCTZ] set default tZ
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SM:1111 [0:0] setLayoutContentEmptyMsg = 2131558515
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> U:1323 [0:0] icon = 99, isDay = true, type = 261
E/weathernewsjp(19387): [KK WeatherNewsPhone]>>> U:3176 [0:0] convertIconArray :: invaild icon number > 99
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> U:1431 [0:0] resID = 2130837848
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SM:1469 [0:0] setClockLayoutContent
V/msm8974_platform(  301): platform_update_usecase_from_source: input source :6
V/audio_hw_primary(  301): start_input_stream: enter: usecase(7)
V/voice   (  301): voice_check_and_set_incall_rec_usecase: voice call not active
V/audio_hw_primary(  301): start_input_stream: usecase(7)
D/PreProcess(  301): new SamsungRecord
D/PreProcess(  301): new NS
I/samsungRecord(  301): [samsungrecord] SamsungRecInit 
I/samsungRecord(  301): [samsungrecordMIC]Use HardCoding Values
E/samsungRecord(  301): miccalib file can't created. (/data/snd/miccalib.txt)
I/samsungRecord(  301): 1
D/SamsungRecord_NS(  301): [SamsungRecord_NS] Init SR 16000
D/SamsungRecord_NS(  301): [SamsungRecord_NS] getLevel inputsource 6, ret_level 3
V/audio_hw_primary(  301): select_devices: ENTER
V/audio_hw_primary(  301): select_devices: usecase(normal)
V/audio_hw_primary(  301): select_devices: usecase(PCM_CAPTURE)
V/msm8974_platform(  301): platform_get_input_snd_device: enter: out_device(0) in_device(0x4)
V/msm8974_platform(  301): get_INPUT_snd_device: check by Input_source(6)
V/msm8974_platform(  301): platform_get_input_snd_device_by_source: enter: out_device(0) in_device(0x4)
V/msm8974_platform(  301): get_INPUT_snd_device: AUDIO_SOURCE_VOICE_RECOGNITION
V/msm8974_platform(  301): platform_get_input_snd_device: exit: in_snd_device(vr-main-mic)
D/audio_hw_primary(  301): select_devices: out_snd_device(0: dummy)
D/audio_hw_primary(  301): select_devices: in_snd_device(137: vr-main-mic)
D/ACDB-LOADER(  301): ACDB -> send_audio_cal, acdb_id = 53, path =  1
D/ACDB-LOADER(  301): ACDB -> send_adm_topology
D/ACDB-LOADER(  301): ACDB -> ACDB_CMD_GET_AUDPROC_COMMON_TOPOLOGY_ID
D/ACDB-LOADER(  301): ACDB -> send_asm_topology
D/ACDB-LOADER(  301): ACDB -> ACDB_CMD_GET_AUDPROC_STREAM_TOPOLOGY_ID
D/ACDB-LOADER(  301): ACDB -> send_audtable
D/ACDB-LOADER(  301): ACDB -> ACDB_CMD_GET_AUDPROC_COMMON_TABLE
D/        (  301): ACDBFILE_MGR:Read the devices count as zero, please check the acdb file
D/ACDB-LOADER(  301): ACDB -> AUDIO_SET_AUDPROC_CAL
D/ACDB-LOADER(  301): ACDB -> send_audvoltable
D/ACDB-LOADER(  301): ACDB -> ACDB_CMD_GET_AUDPROC_GAIN_DEP_STEP_TABLE
D/        (  301): ACDBFILE_MGR:Read the devices count as zero, please check the acdb file
D/        (  301): Failed to fetch the lookup information of the device 00000035 
E/ACDB-LOADER(  301): Error: ACDB AudProc vol returned = -19
D/ACDB-LOADER(  301): ACDB -> AUDIO_SET_AUDPROC_VOL_CAL
D/ACDB-LOADER(  301): ACDB -> AUDIO_SET_AFE_CAL
V/audio_hw_primary(  301): enable_snd_device: snd_device(137: vr-main-mic, vr-main-mic)
D/audio_route(  301): ++++ audio_route_update_mixer ==============
D/audio_route(  301): Setting mixer control: DEC2 Volume
D/audio_route(  301): Setting mixer control: value: 106
D/audio_route(  301): Setting mixer control: SLIM TX7 MUX, value: 9
D/audio_route(  301): Setting mixer control: AIF1_CAP Mixer SLIM TX7
D/audio_route(  301): Setting mixer control: value: 1
D/audio_route(  301): Setting mixer control: DEC2 MUX, value: 1
D/audio_route(  301): ------ audio_route_update_mixer ==============
V/audio_hw_primary(  301): enable_audio_route: enter: usecase(7)
V/audio_hw_primary(  301): enable_audio_route: apply mixer path: audio-record
D/audio_route(  301): ++++ audio_route_update_mixer ==============
D/audio_route(  301): Setting mixer control: MultiMedia1 Mixer SLIM_0_TX
D/audio_route(  301): Setting mixer control: value: 1
D/audio_route(  301): ------ audio_route_update_mixer ==============
V/audio_hw_primary(  301): enable_audio_route: exit
V/audio_hw_primary(  301): start_input_stream: Opening PCM device card_id(0) device_id(0), channels 1
D/SurfaceWidget.Renderer(19387): [237392/6] SurfaceWidget drawing first frame
D/weathernewsjp(19387): [KK WeatherNewsPhone]>>> SM:1139 [0:0] complete setLayoutContentEmptyMsg Content
V/audio_hw_primary(  301): start_input_stream: exit
